time,pelvis_x,pelvis_y,pelvis_z,abdomen:l5_x,abdomen:l5_y,abdomen:l5_z,abdomen:l3_x,abdomen:l3_y,abdomen:l3_z,torso:t12_x,torso:t12_y,torso:t12_z,torso:t8_x,torso:t8_y,torso:t8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_upperarm_x,r_upperarm_y,r_upperarm_z,r_forearm_x,r_forearm_y,r_forearm_z,r_hand_x,r_hand_y,r_hand_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_upperarm_x,l_upperarm_y,l_upperarm_z,l_forearm_x,l_forearm_y,l_forearm_z,l_hand_x,l_hand_y,l_hand_z,r_thigh_x,r_thigh_y,r_thigh_z,r_shank_x,r_shank_y,r_shank_z,r_foot_x,r_foot_y,r_foot_z,r_toe_x,r_toe_y,r_toe_z,l_thigh_x,l_thigh_y,l_thigh_z,l_shank_x,l_shank_y,l_shank_z,l_foot_x,l_foot_y,l_foot_z,l_toe_x,l_toe_y,l_toe_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016666666666666666,-0.0143889048953383,-0.0218838373306713,-0.0308183925076935,0.00613433227178807,-0.00140151258453853,-0.0310153163600052,0.0152557710127331,0.00770174285818713,-0.0311028380721438,0.0243772097536781,0.0168049983009128,-0.0311903597842824,0.0312182888093869,0.023632439882957,-0.0312560010683863,0.0193008364754453,-0.0040302212330743,-0.029349227686491,-0.00283157500187498,-0.0554037347342754,-0.0258080771201138,-0.0894146195693419,0.00773976924189193,-0.123032033972119,-0.334221737162401,0.055825524977737,0.0495738885306066,-0.547464887366453,-0.106021601771931,-0.0722612461791922,0.00474661317280188,-0.0614639919121702,-0.0640560909105487,-0.02718560770187,-0.0424244732598759,-0.0961907570520924,-0.179881786749673,-0.0418686791598878,-0.0263077738199962,-0.163567663307815,-0.111887639252014,-0.0218406758357058,0.132839431077635,-0.02610953446235,0.120156308339079,-0.0659452687994256,-0.257780842476186,0.0193526638498409,0.0416662695525995,-0.0322593300457614,-0.0102755751723103,-0.197493167708002,0.262757912148018,-0.0549655814778458,-0.197493167708002,0.262757912148018,-0.0549655814778458,-0.0533740856431075,-0.037891681636801,-0.0313746669366592,0.000348722355602761,0.0952632460684118,-0.0305333712982371,-0.00947476585436462,-0.0123088786589742,-0.018934841560158,-0.00947476585436462,-0.0123088786589742,-0.018934841560158
0.03333333333333333,0.0490296557622741,-0.0623028271290802,-0.024679795819927,0.0458272018833702,0.00741356109059958,-0.00372562199564621,0.0444038890483018,0.0383986225215684,0.0055873441484786,0.0429805762132334,0.0693836839525371,0.0149003102926034,0.0419130915869322,0.0926224800257637,0.021885034900697,0.0627981368409096,0.0669442677322116,0.0112539162777288,0.101584649455439,0.0192561591870432,-0.00848958973635514,-0.12480160585696,0.0364767977250832,-0.100633255457003,-0.0850597709901919,-0.0316076874050171,0.00679285038661698,-0.087059775193898,0.0318702181906657,-0.0477789344445243,-0.00919433076471901,-0.0475055925961967,-0.0282681676713274,0.0113324303742207,-0.0423445847503094,-0.0513514818417663,-0.0729655370416058,0.0768081873615353,0.00123629556137053,0.00561260068971667,-0.00238786729539312,-0.0291889663095843,0.00430847676375314,0.0173335848253684,0.0481508306788403,-0.138218354270508,-0.0913616172545863,-0.0103972554741417,0.00865509552538635,-0.0318406029322718,-0.0215576626625012,-0.191933688305379,0.285384697381572,-0.0323065911772935,-0.191933688305379,0.285384697381572,-0.0323065911772935,0.0273835690057589,-0.10666241104506,-0.0302562455532926,-0.0390361579730222,0.0475549838336293,-0.026461727199621,-0.025769001124566,0.0189637398189581,0.00264011841535253,-0.025769001124566,0.0189637398189581,0.00264011841535253
0.05,-0.0391067001659223,-0.0407164712270032,-0.0303074626053148,0.00557621487146981,-0.0204465836032771,-0.0266193016435444,0.0254352882214218,-0.0114377446593988,-0.0249801189938686,0.0452943615713739,-0.00242890571552054,-0.0233409363441929,0.0601886665838379,0.00432772349238815,-0.022111549356936,0.0730573755640662,0.00198984870226266,-0.00576063536246887,0.0969564065273474,-0.00235191876511326,0.024605347770113,0.00344516990037609,0.00430275174963621,-0.101951476818871,-0.0647287228684848,-0.0750996240118258,0.00368684610323029,-0.110734627865223,0.0377014895715887,-0.0523162920268207,-0.0128558660295916,-0.0388788766414796,0.0078939648651364,0.0681786762278206,-0.0369666121397808,-0.046251860424792,-0.0474031524377106,0.0404448498868653,0.0103641792200317,-0.0264690370385855,0.136655878293341,0.0234873695919522,0.0191106278417317,-0.0119661962783827,0.0772582105750553,-0.115526857821225,-0.246034543234553,0.0122147417197204,0.0597331179485371,-0.0627919875414387,-0.0127726720875532,-0.22091408508311,0.28492699479711,-0.0246366514705692,-0.22091408508311,0.28492699479711,-0.0246366514705692,-0.0882170877240243,-0.123197864287002,-0.0464076505809476,0.0101327384857827,0.0703029381158149,-0.0172537809923537,-0.0200530510745498,0.00792674153785063,-0.00197378705966076,-0.0200530510745498,0.00792674153785063,-0.00197378705966076
0.06666666666666667,0.0244464299637667,-0.0503202425024437,-0.0242013049537884,0.0350336819026722,-0.0196826986678447,-0.0118731962709887,0.0397391272088524,-0.00606601251913401,-0.00639403685641097,0.0444445725150326,0.00755067362957665,-0.000914877441833291,0.0479736564946677,0.0177631882411097,0.00319449211909997,0.0773803450310514,0.0040035452178794,0.0061217416584059,0.131992766598621,-0.0215500775395482,0.0115580622314026,0.113965196821484,0.0315568552648648,-0.0825567920850622,-0.0563529201891146,-0.0225915482851641,-0.011349974580617,-0.0802027180264372,0.0501620902922491,-0.0514495364284769,-0.0417254244178395,-0.0459252443759085,0.0178105784076557,0.136844520945373,-0.020598796562447,-0.000547997712613963,0.0126192787875186,0.0708581880718589,0.0394661689083773,-0.00194150402673667,0.103602497347975,0.061563630013629,-0.000353593978315992,0.0148070198777894,0.0792647985054411,-0.0027486166112379,-0.103421780974623,-0.0159321625352085,0.0117319144294821,-0.0108793475623843,-0.0218266828506049,-0.219410706393329,0.294507581698354,-0.0676371119971918,-0.219410706393329,0.294507581698354,-0.0676371119971918,-0.0164428690991953,-0.0849880192825083,-0.0201739153813643,-0.0317372291610336,0.0735819636943195,-0.0333930211689671,-0.0345480743568555,0.00219403075509653,0.0051319794523386,-0.0345480743568555,0.00219403075509653,0.0051319794523386
0.08333333333333333,0.0510082250703078,-0.026922407697106,-0.00400775684039398,0.0504136788096825,0.0270296977310977,0.0111546359330145,0.0501494360271824,0.0510084112547438,0.0178934771656405,0.0498851932446822,0.0749871247783898,0.0246323183982665,0.0496870111578071,0.0929711599211244,0.0296864493227359,0.0798002823876238,0.0661897981149157,0.0217337254428551,0.135724928957283,0.0164529833319567,0.00696438109450504,0.120085153239443,-0.00992986034771036,-0.074414365934485,0.0229693424535545,0.0111420859806238,-0.0182663644039262,-0.144839759161683,0.0117246715986843,-0.0381177870327424,-0.0340966644129543,-0.10202904825186,0.0291096929166064,0.137541421919159,-0.0147924232921871,-0.0264865435765288,0.0848980421316547,0.0212664128671514,0.0384767546119468,-0.0539981801902015,0.0288646462658239,0.0800046106369493,-0.0451485421557959,0.0592635757863976,0.0621415251980345,0.12696547250164,0.1288421756754,-0.054066751167525,-0.0146689238458706,-0.0142478486895946,0.00900667287564972,-0.188729595717018,0.285836943586663,-0.0332224598775832,-0.188729595717018,0.285836943586663,-0.0332224598775832,0.000558628105710113,-0.00442694854539547,-0.0171522291486152,0.00424832808711961,0.0607053817559645,-0.0284904623795917,-0.0136192825376332,-0.0235877680806168,-0.00659468030832908,-0.0136192825376332,-0.0235877680806168,-0.00659468030832908
0.1,0.0023852683274444,-0.0255752554456306,0.0107741424911432,0.0164386614272623,-0.0243651665029721,0.0220931279537612,0.0226846139160703,-0.0238273491951239,0.0271237881593692,0.0289305664048782,-0.0232895318872757,0.0321544483649772,0.0336150307714842,-0.0228861689063896,0.0359274435191832,0.0464298751042801,-0.0201812828663756,0.00548169127930382,0.0702288717223296,-0.0151579230777783,-0.0510604200233293,0.0258191279340202,-0.001604827936988,-0.102743277430153,0.0983820225751858,-0.0158949515311175,-0.0233999049177618,-0.0842022408967754,-0.00726404633030942,-0.0547567748559157,0.0124142211676286,-0.146008482788852,0.015567259026561,0.0950053310232178,-0.0414469940187379,-0.024813869050918,0.114630535336182,-0.0105302351295207,0.0454977226017338,-0.0209195943763193,-0.0548626420866372,0.0671710354878589,-0.0756629262121626,0.0400911077569969,0.0331961610492954,-0.112974238974243,-0.0873021199342159,-0.0202876465132257,-0.0479663552319726,-0.00710475809703955,-0.0186926572224817,-0.225815966893923,0.275663544394921,-0.0225300203654294,-0.225815966893923,0.275663544394921,-0.0225300203654294,-0.0596751879449594,-0.00425989226876738,-0.0115578145624421,-0.0135029241303858,0.00991627928234677,0.0136810254988784,-0.0344456262160434,-0.0169731440360196,-0.00927986150028055,-0.0344456262160434,-0.0169731440360196,-0.00927986150028055
0.11666666666666667,0.00151380276234517,-0.0575502223793843,-0.03225256852717,0.0721057721168152,0.00921032265623297,-0.0273417955925064,0.103479980718802,0.0388816760053962,-0.025159229843767,0.134854189320789,0.0685530293545594,-0.0229766640950277,0.158384845772279,0.0908065443664319,-0.0213397397834732,0.10996296284338,0.0569182287509987,-0.0435303087454789,0.0200366088325685,-0.0060172145348058,-0.084741365389204,0.139704574960555,0.440128994109329,-0.0913646165000674,0.0673580089760568,-0.0209533480762899,0.00623860433976225,-0.0773723236087421,0.0340487207689329,-0.0576655742302945,0.0441235480656789,-0.109961140544151,-0.0183916163963208,0.0934757261304923,-0.543118023918097,-0.0864930134219994,0.125982335589681,-0.0437681274617466,0.00726855994604993,0.0549695009610397,-0.0526799193241389,0.0526930068100902,-0.0571460377607957,0.0511847989524466,0.0549980415971684,-0.264433544781458,0.0161574037766011,0.00373911562642012,-0.00940630576683169,0.0828595550521364,-0.0015900373200729,-0.185732763237884,0.262874453860877,-0.0650700671929765,-0.185732763237884,0.262874453860877,-0.0650700671929765,0.145266438278364,-0.119080652242119,-0.00148477116097834,0.148491718779148,0.080935194128406,-0.0292020976611701,-0.16832873566588,0.0874704484134106,-0.0131856303890942,-0.16832873566588,0.0874704484134106,-0.0131856303890942
0.13333333333333333,0.0122014088927737,-0.0623680981959974,-0.000956509656792406,0.0893926338642327,0.00417651493651312,-0.0326720213697283,0.123699844962659,0.0337518985509623,-0.0467678043532554,0.158007056061085,0.0633272821654114,-0.0608635873367824,0.183737464384905,0.0855088198762482,-0.0714354245744277,0.133155225192264,0.0458233234127861,-0.0772943305542391,0.0392167809773603,-0.0278783128765008,-0.0881751559453174,0.169364601710419,0.435169020518594,-0.0633487064043751,0.00483775237390532,-0.0486589576147826,0.0176384130851671,-0.0297297068446893,0.00658661216253513,-0.0376702099199494,0.0347099109077386,-0.0740020455543303,-0.0467512552881705,-0.011037657538131,-0.512630746581975,-0.053374175037946,0.0671214217899285,-0.0410840933614298,-0.00242787553499298,-0.00799708573936118,0.0236570865949653,0.0247635981560014,-0.0644070085260778,0.000884952091860871,0.0421823757590961,-0.191926878538124,-0.17120857946959,0.0207246893984258,-0.0208916513287186,0.0700165712150471,-0.0105919845782667,-0.173529898734863,0.258530560859001,-0.0469019969360475,-0.173529898734863,0.258530560859001,-0.0469019969360475,0.209520387441577,-0.0757365487648667,-0.0253596477674515,0.231465032326798,0.0804740893870135,-0.0366716718534184,-0.165248489093124,0.0728064848338912,-0.00562349118568673,-0.165248489093124,0.0728064848338912,-0.00562349118568673
0.15,0.0611222734417711,-0.00219878954847591,0.0036201393070386,0.0773988615855959,0.0160112498523489,0.028751487013076,0.0846329007606292,0.0241046006971599,0.039920974882426,0.0918669399356624,0.032197951541971,0.0510904627517759,0.0972924693169374,0.0382679646755792,0.0594675786537884,0.0970993882613924,0.0308847572077271,0.0364963081410874,0.0967408091582373,0.0171730861960017,-0.00616462281107165,0.322753507799909,0.426903177052481,-0.100252058992209,-0.0154411128841177,-0.0324059301004275,-0.00692930070045333,-0.031678284326443,0.0257554329540693,-0.0493921924955857,-0.000630703202456879,-0.0114312351320666,-0.0322286552710237,0.151189313250332,-0.558982902913147,-0.057229054562184,0.085998666832109,-0.029115489832481,-0.0181607511603492,0.0921959832761823,0.0114232995231366,-0.00129535989087055,-0.0946442519120393,-0.0384039022905565,0.0786285331247688,-0.296651185103732,0.00731809523882363,-0.0132637825337478,-0.0732144475813722,0.0952609077489516,-0.0117792133705871,-0.213465010818749,0.250475270120661,-0.0480936734160413,-0.213465010818749,0.250475270120661,-0.0480936734160413,0.11579365017994,-0.0892516987033221,-0.0400775128635183,0.170726362228746,0.0262019531018991,-0.0250244711823624,-0.146017464209668,0.123780653505839,-0.0112752609316549,-0.146017464209668,0.123780653505839,-0.0112752609316549
