time,l5s1_lateralFlexion,l5s1_axialFlexion,l5s1_flexion,l4l3_lateralFlexion,l4l3_rotation,l4l3_flexion,l1t12_lateralFlexion,l1t12_rotation,l1t12_flexion,t9t8_lateralFlexion,t9t8_rotation,t9t8_flexion,t1c7_lateralFlexion,t1c7_rotation,t1c7_flexion,head_lateralFlexion,head_rotation,head_flexion,r_t4_shoulder_adduction,r_t4_shoulder_rotation,r_t4_shoulder_flexion,r_shoulder_adduction,r_shoulder_rotation,r_shoulder_flexion,r_elbow_deviation,r_elbow_pronation,r_elbow_flexion,r_wrist_deviation,r_wrist_pronation,r_wrist_flexion,l_t4_shoulder_adduction,l_t4_shoulder_rotation,l_t4_shoulder_flexion,l_shoulder_adduction,l_shoulder_rotation,l_shoulder_flexion,l_elbow_deviation,l_elbow_pronation,l_elbow_flexion,l_wrist_deviation,l_wrist_pronation,l_wrist_flexion,r_hip_adduction,r_hip_rotation,r_hip_flexion,r_knee_adduction,r_knee_rotation,r_knee_flexion,r_ankle_adduction,r_ankle_rotation,r_ankle_flexion,r_ballfoot_adduction,r_ballfoot_rotation,r_ballfoot_flexion,l_hip_adduction,l_hip_rotation,l_hip_flexion,l_knee_adduction,l_knee_rotation,l_knee_flexion,l_ankle_adduction,l_ankle_rotation,l_ankle_flexion,l_ballfoot_adduction,l_ballfoot_rotation,l_ballfoot_flexion
2.0422950819672137,-0.0558882316982287,-3.18260202544449,-2.4785793902538,-0.151403702906699,-1.40667338046516,-6.9265365031956,-0.151548787491186,-1.40665776018976,-1.10610305453928,-0.0033288130560838,-1.06109913495397,5.00576112841617,-1.26838765312629,6.70342658963029,15.1053116460414,0.167071021103664,12.6654221524802,-7.80608398937095,-9.55221967597408,12.0589179628043,-0.881600731722848,8.02815926013195,-24.9800216536022,2.36842240241579,-5.12973364127525,76.7565704141658,3.10085589142197,-3.9825056309423,48.3233061182376,-5.82661043629946,-10.4586775587183,0.717313987968317,0.241723305497659,7.21655435850179,-4.57954062592068,1.92499945524358,-1.43122784288435,85.7282963949524,-0.172724541512803,-0.35384182448391,72.5585279875429,0.866770075612992,-1.47328405988549,-39.422361205483,4.237996862946,-0.17840583439489,-0.282121612578151,5.24202041808129,-1.5585219083442,-2.41464482418262,10.0973658457794,0,0,0.0,1.26837553585505,16.0728729194258,3.25022844959684,0.339065560830901,1.66583969434016,1.6633096111484,-0.70189043718599,14.6602716240316,2.95033253210468,0,0,0.0
2.06016393442623,-0.0548227916333017,-3.18764438114192,-2.48529355440377,-0.151086867204012,-1.40895337240304,-6.92950804288696,-0.151232186902964,-1.40893778480311,-1.10907458836624,-0.0029079392184402,-1.06277525851991,5.00352938880379,-1.26990812246493,6.71186326315303,15.113375589628,0.166616063704006,12.6813255934844,-7.79071587651366,-9.55101121641119,12.0918343092686,-0.905182032057508,8.02509029134924,-24.9584902576738,2.36738325885644,-5.12086395089115,76.7361935508065,3.10405870391848,-3.97511731778676,48.2950771806728,-5.82417035456767,-10.476816040067,0.718043386534254,0.229431232200677,7.21611473518557,-4.55025059091372,1.91365530145495,-1.42268737802946,85.6965182381204,-0.161148730830252,-0.360713116933417,72.5190467210595,0.859583319613967,-1.47514728033293,-39.428957659443,4.22859613891069,-0.170482340820234,-0.268253340875373,5.24118529195859,-1.56072657894754,-2.42950376173947,10.1091559919084,0,0,0.0,1.26366858980483,16.0891603312813,3.24136706423777,0.337089447916525,1.64428836383893,1.66398812140762,-0.701320384683545,14.6658915565177,2.95450195922798,0,0,-6.01568603436452
2.078032786885246,-0.04892835756703,-3.19474663420859,-2.48814395482733,-0.148740498392384,-1.41233421032796,-6.93072654922575,-0.148886166735399,-1.41231886469146,-1.11029308548622,-0.000891403504443,-1.0651143882339,5.00261527239895,-1.27358155154193,6.7195071882548,15.117014976139,0.162382441894019,12.6965800401892,-7.78379213948494,-9.54572698066113,12.1307058660411,-0.912806292162563,8.0283319994182,-24.952848774962,2.36068361790026,-5.11672553484778,76.7219744077133,3.1065136671822,-3.98032605044853,48.278384551418,-5.82163872702449,-10.5020762340551,0.713811098988712,0.228683751289456,7.20803139304721,-4.54949990684611,1.90977527813746,-1.40229201880062,85.6829992833415,-0.161888836104758,-0.360182005365477,72.5001932321461,0.860136454161501,-1.47788719965575,-39.4284733336113,4.21831744758091,-0.164402107432658,-0.26193820134601,5.24354521251948,-1.56074402862998,-2.44620149629044,10.1201741997837,0,0,0.0,1.26118135371999,16.0955194483972,3.22761257970646,0.337245760140768,1.64188383076384,1.66285097044148,-0.700960338521789,14.6651592099273,2.9604550977374,0,0,-6.01706483813649
2.0959016393442624,-0.042597718298825,-3.20082619488524,-2.49263257484652,-0.146149041101279,-1.41528086727987,-6.93267095291283,-0.146295013316608,-1.41526578887919,-1.11223748098558,0.001275826912885,-1.06711054395283,5.00115804162493,-1.27902836802954,6.72664440827516,15.1175489693024,0.155039563650443,12.7115656644421,-7.78281633217773,-9.54345052809884,12.1624078113473,-0.913733188022293,8.03757915561859,-24.9605820392092,2.35516259019884,-5.11677796800225,76.727155060075,3.10727776894555,-3.99234358092341,48.2752090746092,-5.82607862922424,-10.5272028096463,0.709931234947445,0.229681829626186,7.20449455984459,-4.5752958453005,1.91238656574418,-1.39200909464339,85.675472985714,-0.170936547744277,-0.352724063199035,72.5024379185259,0.855223027501959,-1.48449468582379,-39.427992864731,4.21479510640546,-0.151592401481275,-0.262167181394986,5.24822222118964,-1.56339139140608,-2.45456611125677,10.1316102915445,0,0,0.0,1.26120384790302,16.1018497049527,3.22106592246045,0.333230771226418,1.64264395839267,1.6652617199296,-0.698714449872082,14.6588919087046,2.96805915934721,0,0,-5.90752490112607
2.113770491803279,-0.0368717125911825,-3.20663049466082,-2.49581494851728,-0.143823146130473,-1.41808051239972,-6.93403917047055,-0.143969407056476,-1.41806567384916,-1.11360569079607,0.0032321779346251,-1.06901770771804,5.00013260584674,-1.28527205817149,6.7346667197964,15.1141220426288,0.146948334588446,12.7284580561489,-7.78918959423815,-9.54416602641901,12.188348674319,-0.917594144843619,8.05141919298315,-24.9696941571795,2.3600631569805,-5.11954516210164,76.7439233901458,3.10749163550785,-4.0017951984713,48.2880235639549,-5.83924163699369,-10.5495121148845,0.704126238721956,0.233123967477989,7.20431963497862,-4.61559835873576,1.91480608974895,-1.39291384602455,85.6676167343771,-0.180287227350025,-0.340371459341204,72.5156811678994,0.847614098116163,-1.49204076926954,-39.4268727225912,4.21068155313293,-0.139212143538309,-0.268978157174486,5.25152738427646,-1.566652668071,-2.452555147511,10.1430556953396,0,0,0.0,1.26217584873872,16.1049997574534,3.21383490165683,0.330892689619075,1.63935994080111,1.66575654013682,-0.69980721036544,14.6575049270438,2.9738408498142,0,0,-5.90314112178085
2.1316393442622954,-0.0307583689913448,-3.21319041865118,-2.49753899694087,-0.141365765625018,-1.4212288839007,-6.93475558524641,-0.141512351222507,-1.4212142987588,-1.11432209689476,0.0053122739495075,-1.07117474385383,4.99959577245566,-1.29239475729071,6.74485275411161,15.1086101872326,0.138247638072602,12.7496128597536,-7.79935840837229,-9.54666684927369,12.2166995130631,-0.931055617551549,8.07194491987854,-24.9742969103749,2.37270671696776,-5.1275201613059,76.7589225556691,3.11546504344851,-4.00940774661222,48.3048344884937,-5.86167844829731,-10.5710025175543,0.697106231686033,0.231231497378413,7.20467919309663,-4.65726975975947,1.91839948645335,-1.40183219789877,85.6635248838216,-0.182073323071596,-0.324041359350075,72.5290948216785,0.840151022133093,-1.48887661536144,-39.4225640207433,4.19857332395607,-0.13887215986061,-0.273711370048834,5.25646326306823,-1.56715278921799,-2.45360974907227,10.1532133058715,0,0,0.0,1.25926816592233,16.100405382449,3.20292353598551,0.328232600072945,1.63894709990444,1.6660266433849,-0.69459606944796,14.658931160068,2.97942333341004,0,0,-5.90754294785967
2.149508196721312,-0.0258028233370711,-3.21837084778749,-2.49929267128302,-0.13936584020823,-1.42372052081399,-6.93549461641125,-0.139512682752328,-1.42370614190674,-1.11506112117365,0.0070000132203249,-1.07287753141624,4.99904202163783,-1.29925127064712,6.75369996345413,15.1044103137803,0.129419766354974,12.7682330659985,-7.80716485214114,-9.55312650008302,12.2436222403308,-0.94892641052425,8.09670794690659,-24.9800777848797,2.38230156789797,-5.14248323431765,76.7669090991048,3.13085305994686,-4.01728144984868,48.3110589283159,-5.88869096020176,-10.5814178200098,0.701639018627104,0.222418469220421,7.19766375404077,-4.68821223548728,1.92124617603525,-1.40913200348008,85.6627086371865,-0.177128171171231,-0.305329384943274,72.5282691402639,0.833167733045235,-1.48644651847555,-39.4141154513959,4.18880755435397,-0.140997551848833,-0.273786615470304,5.25672714478679,-1.5618544308447,-2.46256331791713,10.1551390237261,0,0,0.0,1.25461282712139,16.096196717147,3.19371172995177,0.33140936576981,1.64173655227392,1.67161038445974,-0.694166088363743,14.6574713511159,2.98763881160354,0,0,-5.91667698926059
2.1673770491803284,-0.024226959588471,-3.24222400902428,-2.26698225395668,-0.141230133487539,-1.43416848572062,-6.83221069904897,-0.141378053406119,-1.43415391457833,-1.01177717740749,0.0061799652084181,-1.08081650371269,5.07648367263546,-1.31173169091598,6.85244897236292,14.9195946993423,0.160541063415398,12.9526652179603,-8.14379559655831,-7.19850333707554,5.39524456740057,0.129365651496286,5.2623680518066,-17.9810749363105,2.98209147029645,-5.16388720599287,76.8112415400994,3.15014748889336,-4.02235521780502,48.2466786583899,-5.92888070977687,-7.82731760869434,0.264954489620934,0.362586878243947,4.4821837100291,-4.46421053769772,2.35234926998195,-1.3698404698752,85.568450075865,-0.154559976279321,-0.296634267875544,72.573136068002,0.845335164248493,-0.738660539116537,-28.3629802317917,4.78415368444581,0.117343323426066,1.05050866785363,5.94949031093061,-1.20423321549534,-15.4008674896797,10.1302094709421,0,0,0.0,1.39847611903189,13.6196004900944,2.24183749927036,0.0805687389518448,0.703828849141253,1.9010942115177,-0.698276176348542,18.0269413496958,5.11886063272608,0,0,-3.06220031938705
2.1852459016393446,-0.018291753303333,-3.25127066841777,-2.24487722112613,-0.139121080532575,-1.4383954252682,-6.82233442268502,-0.139269436338998,-1.43838107161436,-1.00190088958219,0.0080585775009488,-1.08380570615779,5.08388882354139,-1.32170330343887,6.87083968159359,14.9068182188286,0.150416266979577,12.9898163654862,-8.16710941147162,-6.97824849823044,4.7549154329291,0.212693554758351,5.00931270014976,-17.2948948698543,3.01785123577464,-5.18260207338191,76.8282216976684,3.16500382615974,-4.03831323358049,48.1932674948248,-5.95624523011433,-7.56057881742445,0.219250373063567,0.372633120996057,4.21245178317731,-4.45080150876811,2.38329373001806,-1.37516890337609,85.561758967397,-0.144182413770343,-0.276837871064109,72.5271098610876,0.842364123919601,-0.682205136675388,-27.2492796264587,4.84201016096356,0.0631693547560227,0.574845209029859,6.03057923756729,-1.17602262463472,-16.0099521429026,10.1292255907096,0,0,0.0,1.40992426528586,13.3606389776654,2.13293437534369,0.0789142846730306,0.767218525018881,1.86654313163452,-0.686336014553827,18.1885475063291,5.17775393515523,0,0,-2.61418802837623
2.203114754098361,-0.0095628757466451,-3.25806518462025,-2.23665380795068,-0.135588596957542,-1.44174868424029,-6.81861001811472,-0.135737298566025,-1.44173469485619,-0.998176475445016,0.0109455677394206,-1.08603255385549,5.08668489608484,-1.33140702040227,6.87836116094953,14.9066989047517,0.135574466070131,13.0070863066077,-8.16771620068937,-6.97207173641893,4.722995440767,0.21750648051046,5.02929868942479,-17.2304413914097,3.02133507273629,-5.20642896296137,76.8540228197008,3.17494232297565,-4.0562554562921,48.1344272797615,-5.9746755100425,-7.54148478728179,0.219896678786797,0.381004046072522,4.18044952652148,-4.44741961093165,2.37161649347694,-1.38154342992633,85.5401612856861,-0.134481617596016,-0.258038638998769,72.4738999968721,0.838503367627101,-0.687777538136065,-27.1269143569732,4.83608946866226,0.0654781530314219,0.483155376421584,6.03836590984217,-1.1759116375053,-16.0392504766522,10.1284238124116,0,0,0.0,1.41013996243636,13.3278984546204,2.10518377214242,0.0827888790087608,0.7831211550516,1.86130331653898,-0.684307251314517,18.198960070651,5.18562434427245,0,0,-2.37262667234303
