time,LTHI_x,LTHI_y,LTHI_z,LKNE_x,LKNE_y,LKNE_z,LTIB_x,LTIB_y,LTIB_z,LANK_x,LANK_y,LANK_z,LHEE_x,LHEE_y,LHEE_z,LTOE_x,LTOE_y,LTOE_z,RTHI_x,RTHI_y,RTHI_z,RKNE_x,RKNE_y,RKNE_z,RTIB_x,RTIB_y,RTIB_z,RANK_x,RANK_y,RANK_z,RHEE_x,RHEE_y,RHEE_z,RTOE_x,RTOE_y,RTOE_z,LMT5_x,LMT5_y,LMT5_z,LMT1_x,LMT1_y,LMT1_z,RMT5_x,RMT5_y,RMT5_z,RMT1_x,RMT1_y,RMT1_z,*16_x,*16_y,*16_z,*17_x,*17_y,*17_z,*18_x,*18_y,*18_z,*19_x,*19_y,*19_z,*20_x,*20_y,*20_z,*21_x,*21_y,*21_z,*22_x,*22_y,*22_z
4.88,-0.25895921128334365,9.715969021112414,-6.7750590526671886,-0.35424414796581516,9.906455467050023,-4.735143937130033,-0.16302547090443653,10.259274673031086,-3.1053087684815637,-0.47511343847706655,10.54698828964706,-0.5997802600313662,-0.9729455348935971,11.028864499579413,-0.10363097912897956,-0.4503945822180526,9.0337516291346,-0.24544585633026372,-3.8610689444601007,9.441661165915548,-6.582477269862352,-3.784786902708106,9.904557884084625,-4.6570891293043815,-4.103446868730032,10.359111096580818,-3.1712596947418206,,,,-3.5057295969338043,11.019589597442973,-0.13010618872703184,-4.124323943458705,9.018133343350883,-0.2845486195858875,-0.04772846592079549,9.510453278635737,-0.1524753250373454,-0.8919005385361487,9.003417767507926,-0.24353045872903323,-4.505542807008112,9.462021272882339,-0.15356585159378078,-3.6784316194408007,8.967869062247814,-0.3358904191280061,-4.060109162179174,10.486277841785295,-0.6611442418140712,,,,,,,,,,,,,,,,,,
4.89,-0.2571553554276669,9.703730862206271,-6.76777633798622,-0.348243057096532,9.871672142632178,-4.725461320158956,-0.15911819102350933,10.235875015350985,-3.1004995034523404,-0.477127713029212,10.540799324941645,-0.5987535724322441,-0.9727306911483993,11.026926023060241,-0.10526932481074347,-0.45539088185002896,9.031401775671497,-0.24827765863513207,-3.8545665642343465,9.429736117353968,-6.581645360701259,-3.783748389547725,9.896860740701982,-4.654874468709352,-4.103189910727963,10.355837170872746,-3.1696889550308356,,,,-3.5076387765786308,11.021713620832998,-0.12968072601376335,-4.126615508348891,9.022343548334902,-0.28704976393916226,-0.05340220331991752,9.507741486704163,-0.15709075576609166,-0.8978788556632651,9.004722088767835,-0.24066634593904723,-4.5020265717351435,9.462588289471228,-0.15619666704095891,-3.6786437166040287,8.971005658857393,-0.3421784896661677,,,,,,,,,,,,,,,,,,,,,
4.9,-0.2503653279610276,9.690239041218774,-6.763256074415381,-0.3413412017820505,9.841036156988821,-4.718163957040815,-0.1541394103883338,10.21347572385946,-3.0959209513085852,-0.4759089935740306,10.538428719525882,-0.5987952289254537,-0.9732655879870293,11.024925290683086,-0.106568229200656,-0.460430554588946,9.029426067707846,-0.2519903508128891,-3.8484279535317114,9.4205033294744,-6.581497045274887,-3.78241538176502,9.890218895147314,-4.654102984351596,-4.102168182235175,10.351668469794049,-3.16796104979602,,,,-3.506710126697044,11.026741696892486,-0.12764453602631676,-4.123537200312228,9.028842571627138,-0.2905639392756534,-0.06073604447984593,9.504401643028814,-0.16062709449320067,-0.905035074985733,8.994122723770374,-0.24849255960078764,-4.498802084502529,9.464791658562604,-0.15852137211289907,-3.6785781038125265,8.976039228080822,-0.3502685468583877,,,,,,,,,,,,,,,,,,,,,
4.91,-0.24277923041330496,9.677920315908182,-6.757041474944913,-0.33473754134615774,9.81750771513191,-4.711710099763195,-0.14972542428093938,10.197641373627448,-3.092532889860877,-0.4752793778044122,10.53761206915351,-0.5983980045080628,-0.974213692824236,11.024072019217783,-0.10622918845200857,-0.4655070391556535,9.028147381212989,-0.2573084964459724,-3.8420647334590967,9.41282083452893,-6.582978368483964,-3.7798827280130354,9.883014305464599,-4.651047869673789,-4.099885467442448,10.348229749167785,-3.1664400537362667,-4.024614473031136,10.46853248085381,-0.6762188569556429,-3.5076207712079395,11.030464841340518,-0.12712258054787107,-4.12272421204915,9.03645487614449,-0.29721213630112686,-0.06727506487201751,9.501866853046408,-0.16449704756221806,-0.9066174113761463,9.0001731386742,-0.24325227193715548,-4.492394613942622,9.46592630209193,-0.16345412842659357,-3.6760045565067685,8.981991376385281,-0.3588586727039811,,,,,,,,,,,,,,,,,,,,,
4.92,-0.2347298569665135,9.668113187221138,-6.751315156713531,-0.32662730440585364,9.801290674478764,-4.70661610573643,-0.14360357917241195,10.184219132716521,-3.088340995423323,-0.47314379588193134,10.539125740994677,-0.5962077198280156,-0.9744482967008281,11.024450437178075,-0.10466182474802821,-0.46888987446822483,9.029925335274811,-0.26181918512688895,-3.832833166282626,9.403555698017271,-6.582332006193724,-3.776861793021965,9.87691811419461,-4.649811602611578,-4.097057098365042,10.34408668285414,-3.165537038619732,-4.0469130565170985,10.502375253534865,-0.67634062208964,-3.5220507025260304,11.021034909910668,-0.11824599001751857,-4.118905852759497,9.041351726620974,-0.3026946763091978,-0.07453209710421937,9.499144685138504,-0.16688951119282436,-0.9129025827444508,8.992833050947638,-0.2516944066056368,-4.489982809797311,9.469196565690709,-0.16456931700029998,-3.6731648959257086,8.986777142879873,-0.3649525751556624,,,,,,,,,,,,,,,,,,,,,
4.93,-0.2244339511297504,9.658765042898835,-6.747694551325708,-0.31970769167599755,9.790167627852384,-4.702193498413408,-0.1372281329953342,10.175461808693512,-3.08502220887641,-0.47384047402798046,10.54123999875992,-0.5942055760129037,-0.973482796844479,11.027394773049764,-0.10156409990271698,-0.4738598908366285,9.032870281498049,-0.2661803948987931,-3.8228804687511797,9.395915927680221,-6.58169296812207,-3.7723400035722534,9.867954491348087,-4.647469988894386,-4.094143280070796,10.340265882158292,-3.1644088037816687,,,,-3.5238436102007995,11.021691648177239,-0.11598021248027202,-4.116091521767714,9.045875041949557,-0.3071130302448637,-0.07970213235090373,9.499052522054626,-0.16828309636675343,-0.914367807931427,8.994114789200239,-0.25585755729993664,-4.485329184413047,9.470813997295181,-0.1677187882128628,-3.670159524899134,8.99048136642989,-0.36995368130608597,,,,,,,,,,,,,,,,,,,,,
4.94,-0.21475306984589082,9.651182645607378,-6.743076631507051,-0.3120486761916723,9.78223061631104,-4.698262834438765,-0.12972510047871388,10.170810929891218,-3.0808293989115327,-0.47386484994296296,10.54379370964034,-0.5922532902899391,-0.9803283472285784,11.023565427432231,-0.09878733414141827,-0.4770974624805717,9.037292278469522,-0.2707002388529425,-3.813887549030312,9.387358798965238,-6.58137253355892,-3.7690901867503612,9.860853661428678,-4.646862078751724,-4.089929107801709,10.334865491654,-3.1633260401339953,-4.041680817864517,10.50321631796919,-0.6783670655257907,-3.52426810970303,11.022204343478279,-0.11416303379469284,-4.113945525721931,9.047896526279374,-0.3110765196887435,-0.08359899334015708,9.499065949788701,-0.16964526750940223,-0.9171040139249556,8.996776532304807,-0.26153846156138627,-4.481634421312037,9.47162149239432,-0.17233222576233231,-3.668470071811896,8.995287274525595,-0.37314292073675404,,,,,,,,,,,,,,,,,,,,,
4.95,-0.20215304876521856,9.644272245371212,-6.740350801489853,-0.3043275383637649,9.777325220912871,-4.6951680469102826,-0.12499206263589713,10.167660295196015,-3.0780049971191943,-0.47298930064612676,10.547284920499806,-0.5901843892741709,-0.9797260828377432,11.027729245698538,-0.09417628077768647,-0.4805326735854294,9.042131755900414,-0.2759403739286874,-3.8032482060064012,9.378930454427064,-6.580234838271849,-3.7616200941438933,9.849539574767505,-4.647586260864443,-4.085418609855651,10.328915784755736,-3.161723867318244,-4.038033967360093,10.500654062167087,-0.681524795557749,-3.525125043277626,11.02318700947194,-0.1131159280289129,-4.11258383141643,9.049434001830946,-0.3144304395966877,-0.08857942383186312,9.49942971931182,-0.17099662398554472,-0.915775583778867,8.998416546916587,-0.2664986360110646,-4.4770998144798,9.473243196459634,-0.17619866930994377,-3.6665395298628596,8.99793986235693,-0.3746830284293807,,,,,,,,,,,,,,,,,,,,,
4.96,-0.1911769442742255,9.638521513077876,-6.735944063307102,-0.29613206201496567,9.771578150728828,-4.692608232514374,-0.11981641501598617,10.164042131214387,-3.073360221832388,-0.4729290665776489,10.550673592299063,-0.5886090719265695,-0.9744033595680435,11.036166745509945,-0.08865639488421984,-0.48473402847199054,9.047687175698115,-0.28027909606071333,-3.794128027987597,9.371375522955304,-6.580419774791153,-3.7522527237478016,9.836332177601776,-4.642388812250147,-4.080282806747789,10.321865003663333,-3.161098256980665,-4.03551107923289,10.502936776959814,-0.6829473724302488,,,,-4.110269683518936,9.050464275245417,-0.31574336299873806,-0.09048126018461744,9.504663483843274,-0.1738351783044223,-0.9183741554981282,9.00288187884803,-0.2723616920628764,-4.472514853644782,9.474211824367671,-0.18005731180182138,-3.6617830602426125,8.999673260755685,-0.37563140029539,,,,,,,,,,,,,,,,,,,,,
4.97,-0.1777020414687236,9.632350248567377,-6.732722627832231,-0.286773618010276,9.767187281686347,-4.690997514776939,-0.110686871915604,10.161483537521576,-3.0699102097024706,-0.47211981671780734,10.555337898835432,-0.5875593817034499,-0.9743427058828757,11.040964108683966,-0.08473278809936069,-0.48946265080282103,9.054247844496786,-0.2843038304678238,-3.778648292005471,9.360542393314631,-6.578064428164112,-3.7449767229338704,9.823152246255745,-4.643140765358339,-4.073835968512981,10.31252784566891,-3.1588137111332912,-4.028297029101168,10.497140878651862,-0.6766593018920872,-3.5255132268626994,11.02241796652038,-0.11044788113725446,-4.105778716822442,9.051743572091823,-0.31570945034080466,-0.09379835872802822,9.50596353264234,-0.1757178076568735,-0.922408731823964,9.009094036912302,-0.27901576372200765,-4.469868979680484,9.475107820441394,-0.18170333456166077,-3.660763467980246,9.001281537086925,-0.3713264763803821,,,,,,,,,,,,,,,,,,,,,
4.98,-0.16405717483035076,9.625607695007147,-6.729800264616301,-0.2773127875332655,9.760644923434143,-4.686924638891412,-0.104570577191474,10.159889909627509,-3.06524102035371,-0.47304659739777577,10.557410652695353,-0.5854246008673769,-0.9782188196878394,11.03989843487966,-0.08367408565415246,-0.4950824245419554,9.0604642750219,-0.2876562817173536,-3.763683692730581,9.350293370106215,-6.575517431150729,-3.733814613808363,9.80529946345166,-4.639755450492601,-4.062815460946808,10.29931007252685,-3.157599416726839,,,,-3.5296681950315474,11.02176000755071,-0.10704032658695439,-4.101192840460101,9.053332927525048,-0.31489930402712574,-0.09814331788994402,9.506830842193267,-0.17762723525701674,-0.9248323615305338,9.013649700872975,-0.2843504651408537,-4.467083335211498,9.476054475693672,-0.18532392087599803,-3.6573418371973503,9.001910199182248,-0.36602927343481895,,,,,,,,,,,,,,,,,,,,,
4.99,-0.14766218809048404,9.616305937402558,-6.727974703133668,-0.26581227662088835,9.751988307416696,-4.682529497388089,-0.09580590987639326,10.157749406745666,-3.0616256029540523,-0.4705027665830528,10.559646980770367,-0.5842859519060113,-0.9736095973787542,11.04483495820682,-0.08119268235878607,-0.49942679242580823,9.06323221929597,-0.28964442559381354,-3.750522682282565,9.337769566675206,-6.573766942908605,-3.724027016370883,9.787953272433128,-4.636742144895891,-4.055076508483069,10.284980238862772,-3.154276357719084,,,,-3.5285424015996796,11.021591550523226,-0.10647871733131886,-4.096963104226518,9.053471477326639,-0.31301146761302334,-0.10025694623015191,9.507700593150389,-0.1782754667488753,-0.9261483557638144,9.016428021123374,-0.28891530344824545,-4.464195762033853,9.477656648509424,-0.18757495460864249,-3.655264200525039,9.002569378855014,-0.35829634819262424,,,,,,,,,,,,,,,,,,,,,
5.0,-0.13105098431443452,9.605240874173319,-6.724759981525835,-0.2524090329019195,9.743730250960652,-4.67936329872839,-0.08928070822475753,10.153545305277135,-3.0585106738244576,-0.4727212418752629,10.555969002336951,-0.5818018973961046,-0.9748691340937654,11.04459447969657,-0.08121681031845185,-0.512598140703183,9.074062907530447,-0.2825970777288731,-3.73231223347085,9.321876622694504,-6.56899887660893,-3.711383584036298,9.76886330703951,-4.632977496542537,-4.045471406158697,10.269366225539898,-3.154335561819323,,,,-3.525753400197175,11.020193845476342,-0.10748213527764072,-4.093674530081273,9.053585002714726,-0.31011225960897804,-0.10089916003720845,9.507944733769932,-0.1790123899501772,-0.9258142645847585,9.01978556499364,-0.2943176775950711,-4.462652182966792,9.476099031356739,-0.19147954512805754,-3.651166910577558,9.003005780212447,-0.35169890571313545,,,,,,,,,,,,,,,,,,,,,
5.01,-0.11256383644274237,9.592570586370584,-6.721088716959457,-0.23750169223170658,9.735068141779266,-4.676902971634945,-0.0790115148049999,10.14896339619986,-3.054952324294618,-0.4707488908451296,10.556531746464998,-0.5799511589120812,-0.9740421077450634,11.045309811711832,-0.08042423068528848,-0.501847141492803,9.070066935940076,-0.2969992189780051,-3.7140962914951956,9.305720617196243,-6.564662939205846,-3.6983296902851066,9.746946193271583,-4.630784503427492,-4.038465485905135,10.252496108729474,-3.152420278659008,-3.9838139978688787,10.445094981377679,-0.6787427369041126,-3.5231761907821237,11.019765378689044,-0.10932672256246079,-4.088494476486119,9.05397257594825,-0.30800637510404627,-0.1019348217114473,9.508764435900048,-0.1781016119248804,-0.927023828766707,9.022866619612273,-0.298400795942527,-4.459588523367302,9.476295564555471,-0.19387874169918717,-3.648310770504679,9.0028177919354,-0.3445021743066121,,,,,,,,,,,,,,,,,,,,,
5.02,-0.09203773292814788,9.577975249782753,-6.718857882048383,-0.22155683022237938,9.725726100972452,-4.671818743232961,-0.06662195533613957,10.143104631682377,-3.05181237075152,-0.46697768121262584,10.558422615563359,-0.5769953026549075,-0.9670405362462873,11.051943112344816,-0.07675516433816032,-0.5036173135723772,9.07276835189532,-0.29813407231567624,-3.6971025784961284,9.284471838374316,-6.561863867002785,-3.6874068389667514,9.72264931881466,-4.626551715436165,-4.025989900246486,10.228978042848894,-3.1540953884848477,-3.97701224020841,10.440118174848294,-0.6796143189158812,-3.5224663519308024,11.019589597442973,-0.10842748399613455,-4.083716034210113,9.054911296630394,-0.3034421280747175,-0.10422932391846196,9.508751008165973,-0.17802175123940955,-0.9281303198308422,9.026269939848703,-0.3022845963623091,-4.45838735151915,9.47769082819616,-0.19554475347225164,-3.645589212948323,9.00220805073809,-0.33589221203568087,,,,,,,,,,,,,,,,,,,,,
5.03,-0.07076320966862415,9.562118926894982,-6.713940889970786,-0.20507680434561948,9.715419704718443,-4.668208208645694,-0.05454786655572352,10.13767982711613,-3.047983940661311,-0.46250018039717844,10.560993416287147,-0.5743780770664344,-0.96285047286338,11.054422360336275,-0.07390730215816266,-0.5060909921059533,9.074310099907734,-0.3006227235356853,-3.6775780427997233,9.261648962907884,-6.557243505777933,-3.6759810579721375,9.694372952259187,-4.62144673508152,-4.017082429742459,10.20341529927964,-3.1526198636154845,-3.9933708824208907,10.462918467307418,-0.6827813568089596,-3.518199384252739,11.018958493941454,-0.1106597780288805,-4.080694183691719,9.05451761988138,-0.3022675446659129,-0.1061377787708242,9.509253327490683,-0.17636617266313337,-0.9290817816015675,9.029286297203157,-0.3049483231094108,-4.453860679257048,9.47797952447877,-0.19829444442031274,-3.643016275994114,9.002898968691397,-0.3245792316366902,,,,,,,,,,,,,,,,,,,,,
5.04,-0.04767975700617377,9.544267975145544,-6.709919283615363,-0.19090611984790584,9.702202541927932,-4.6631721980160705,-0.04096849826793747,10.1312583184706,-3.044038323073721,-0.4532119268206074,10.566424324368882,-0.5701657739989656,-0.9595451903444854,11.053069821304007,-0.0759023840151194,-0.5091989784866797,9.076768595946533,-0.300092728582932,-3.6576558630692375,9.231970008493136,-6.553053442395026,-3.6673714390239525,9.65454751369623,-4.618306476362648,-4.010712800978581,10.177098771547548,-3.145868765133571,,,,-3.515071942916393,11.018415281062971,-0.11140511263746511,-4.078676361471196,9.053291423619726,-0.3002283792146656,-0.10589534522826938,9.509595124358043,-0.1752767142219085,-0.9308759099794344,9.033516643788289,-0.3072331169121014,-4.450756431279558,9.478106477600932,-0.20190074469370956,-3.6401827189285427,9.002377728468673,-0.3140808416735936,,,,,,,,,,,,,,,,,,,,,
5.05,-0.023706778950092655,9.524638458982736,-6.707584078589434,-0.16951673128791,9.692564480619922,-4.660683489575604,-0.02720842777471777,10.123917010040941,-3.0374764335719533,-0.44835860203895095,10.56965186335924,-0.5660434977849533,-0.9528022553145377,11.059754391467095,-0.07061295828343273,-0.5114467125062632,9.080174967940707,-0.3014040688856525,-3.6390965983473507,9.196948036619688,-6.547410131974289,-3.6612499181646854,9.609766020556549,-4.612761737717051,-4.00070669768661,10.137775652309301,-3.1452785551858256,-3.9865602746629634,10.453309092522204,-0.686483291540668,-3.5134111763519513,11.016905271331098,-0.11207968461335405,-4.076541046577518,9.051940715642104,-0.2994150476288411,-0.10744576214002599,9.50997110091214,-0.17369893639462575,-0.9368516331124681,9.0405362969517,-0.3111791541163811,-4.44642781809506,9.47803811822746,-0.20498843688543644,-3.6370708415566924,9.00110209373156,-0.3015360955550648,,,,,,,,,,,,,,,,,,,,,
5.06,0.0026198502789471223,9.50562722893892,-6.703708346254189,-0.15497670780919393,9.681286404700131,-4.654978838824206,-0.01132651542142371,10.119117815812274,-3.032062310157812,-0.44196673359051175,10.57194434377675,-0.56100115475801,-0.9499628999092522,11.06599218429642,-0.06642678112327793,-0.5142076758844922,9.081739909311977,-0.3019264344440451,-3.620805888306961,9.157469277736482,-6.5408964602448805,-3.648433145990225,9.553067413425424,-4.605626422935131,-3.9874288049169877,10.0948752626432,-3.1440422881236145,-3.9766945522272295,10.443415293915223,-0.6922743070362287,-3.5074144723844256,11.014817869034005,-0.11684673048153371,-4.071295075015087,9.047627971597876,-0.2988122682538865,-0.10812659021929072,9.511072175106278,-0.17112342451981988,-0.9371125583996047,9.041885784226224,-0.31216452854503984,-4.4417329939812475,9.47683084286382,-0.20968228825146795,-3.6319216107147554,8.998829144563615,-0.2903945857943313,,,,,,,,,,,,,,,,,,,,,
5.07,0.027055653921015832,9.4849082352614,-6.699755099272238,-0.1325592202121193,9.670319608070258,-4.650365496642166,0.003424491507757643,10.112599261270475,-3.0270278254070604,-0.436527089852234,10.57198706838517,-0.5581957883046016,,,,-0.5149403266249521,9.08489115435873,-0.30151231091814523,-3.600099101660419,9.11103190084475,-6.533853003371064,-3.641345133453342,9.490267732211919,-4.592056782125155,-3.980917574593775,10.046125874084396,-3.1377733673652983,-3.9649114104007595,10.433652110539697,-0.6969188534412041,-3.499570234278508,11.010867673809798,-0.12249045098221778,-4.067491364162606,9.044478557605771,-0.29844607639805787,-0.11092148532893908,9.512184845979846,-0.16557359325348742,-0.9381580906027978,9.047514446209789,-0.3131955076784898,-4.431170860428267,9.471960237503936,-0.21941453443286107,-3.626463847164871,8.995405682726073,-0.2796482786614831,,,,,,,,,,,,,,,,,,,,,
5.08,0.053698934308463286,9.465890291350547,-6.6949137907867,-0.11224445092131674,9.661047757691563,-4.644949847349153,0.02013014986820183,10.107803729151101,-3.0217888728874414,-0.43288241372520275,10.574339363254467,-0.5539711637652402,-0.9357370548903106,11.077016353971885,-0.061679252199547285,-0.5303940845192798,9.09485514339383,-0.2861438877997422,-3.583605266579866,9.058205363939578,-6.523806006525319,-3.6320369671574895,9.409143466447063,-4.57924519793886,-3.9674172086845942,9.988563009160089,-3.1274871127124015,-3.948666293576366,10.417503429260023,-0.7041345820396856,-3.4916570264475695,11.006827146556361,-0.13406739888934638,-4.062260041037348,9.040075481532313,-0.2980582933561884,-0.1099331831201944,9.513682038329193,-0.16356492630619712,-0.9405416659889738,9.051545207838444,-0.31436408293923535,-4.42015554085026,9.46640725911243,-0.2298410555010797,-3.619659342922432,8.989654950432737,-0.26790376064396426,,,,,,,,,,,,,,,,,,,,,
5.09,0.07939924062641168,9.445953768358663,-6.691300509617463,-0.09027525700013506,9.650015043094413,-4.641050921655051,0.03884240063632127,10.100829852353854,-3.0163527768175413,-0.42858912463659493,10.577635261618298,-0.54618143768203,-0.932993677266083,11.08088720349474,-0.05906942712360408,-0.5160342291883921,9.091069132736266,-0.29802811910149174,-3.5645558895642466,8.998541668984103,-6.512946631768045,-3.6254772138861426,9.318804112997555,-4.565816243160896,-3.957834384191756,9.917207419934698,-3.127636343666097,-3.931033542505645,10.397875744151861,-0.7189887839781761,-3.4799614700683605,10.997806150664246,-0.14686304717817045,-4.0566457223151815,9.033274334223393,-0.29831120777924625,-0.10962027304723243,9.516048371284114,-0.16058126090657865,-0.9380426578661201,9.057803142268881,-0.3149382330118513,-4.410737206099839,9.461354158639438,-0.23547559211830205,-3.6152455856968686,8.981747235765738,-0.25620341681979397,,,,,,,,,,,,,,,,,,,,,
5.1,0.10291949995787064,9.42671182542938,-6.687035983345595,-0.06942621075899424,9.640273222023097,-4.634862262125409,0.05565420503197149,10.095701678640353,-3.0091011900655644,-0.42621596337372125,10.576155769463867,-0.5407604478129642,-0.93468015488952,11.083924312801855,-0.053937009559489546,-0.5143320731595438,9.096197306449767,-0.29646384530222747,-3.5457616394960496,8.928370161763496,-6.502265479663038,-3.616188273664079,9.222502235267257,-4.546277974554641,,,,-3.9126842387165652,10.378187023888813,-0.7277373341976698,-3.4631136310894703,10.98784521338689,-0.16782783133176338,-4.051482148211846,9.024387005320477,-0.30042285247692035,-0.10742694614618387,9.518158966940064,-0.15747649794496965,-0.9363716679132352,9.063083903869597,-0.315413181884292,-4.396133324590323,9.453663118772283,-0.2460625021294689,-3.6094594530136987,8.970696210622123,-0.2468977872975664,,,,,,,,,,,,,,,,,,,,,
5.11,0.12472726543112245,9.407714023119638,-6.68023239463048,-0.047517184149089786,9.629551786715865,-4.631269732908834,0.07280039624570911,10.088356097749852,-3.0017690369091383,-0.4176898862937861,10.582074958784688,-0.5366595339031619,-0.9306648046374733,11.08697240843685,-0.0517833793509741,-0.5119116859455772,9.099213663804221,-0.29623250299172454,-3.521678998432776,8.852991135128036,-6.488872535626456,-3.605817180145891,9.11766764288393,-4.535504354189982,-3.9320537451195605,9.771337672218579,-3.1201940220551023,-3.889450901833527,10.353111340855548,-0.7496003555595792,-3.4452538292425743,10.970942137592829,-0.19365354105114463,-4.045221162023665,9.014709271161792,-0.3018128899824717,-0.1038057780905266,9.520455719818415,-0.15454514158043686,-0.9321910649793352,9.065997111812294,-0.31613118418757935,-4.376898095528077,9.451016024104888,-0.27284842834960443,-3.6020903735885668,8.958337202109306,-0.23993853986400637,,,,,,,,,,,,,,,,,,,,,
5.12,0.1439225546138907,9.38920633310363,-6.675079806855024,-0.028818387341088325,9.617081083869607,-4.622278033891064,0.08709191127661065,10.080907367447594,-2.9980989930458577,-0.412403173765469,10.583407966567393,-0.5333698916427068,-0.928213098759656,11.089690914235462,-0.04939793476317966,-0.5103033714673657,9.101995035812365,-0.29482041653647073,-3.5017348460465314,8.771052050045455,-6.48536545562672,-3.5932271535718314,9.011455487054832,-4.519742940968058,-3.9179381448491313,9.689716580292952,-3.125255362274004,-3.863920812072138,10.333254163565016,-0.7683505840223148,-3.4190322111763294,10.954765380141907,-0.2264746233863839,-4.032728486521648,9.00336222551698,-0.3036128167000527,-0.1000130726394115,9.522048127009384,-0.1524844326268635,-0.9292110998359817,9.068803508233941,-0.31658675439834383,-4.351366174712041,9.444231356287787,-0.2851179059195985,-3.592488017846165,8.942613325507637,-0.23105084856485902,,,,,,,,,,,,,,,,,,,,,
5.13,0.160526806104329,9.370790806171499,-6.669898532556772,-0.015381631507390026,9.603624052920395,-4.61662739925174,0.09737762233515923,10.073332904726271,-2.992943658688432,-0.41121039425111405,10.583016120873026,-0.531402690453767,-0.9252558692114974,11.09147069935193,-0.04875064740887325,-0.507525432686684,9.103618570932326,-0.2945752840956608,-3.474369734353502,8.688229175920128,-6.480447853197575,-3.5815798149649822,8.898756514964475,-4.5161812345047,-3.892676304593465,9.61244790526223,-3.128402029684139,-3.8335042478105947,10.30263892987432,-0.7955891240629,-3.3797713477960656,10.93555761689936,-0.2621007479257713,-4.018348909206338,8.991489056837054,-0.3067927101226289,-0.09810296793051876,9.523122956086922,-0.15087695738203166,-0.9262174780767225,9.070868327523726,-0.31668229348922594,-4.3238973032557055,9.431004427872494,-0.3069572570855037,-3.5824538383829463,8.925393477259718,-0.22463078950425697,,,,,,,,,,,,,,,,,,,,,
5.14,0.17701606354826538,9.351980381787257,-6.666088718188803,-0.003907801123534116,9.590797515121153,-4.612906085858356,0.10564110519794134,10.064942401984126,-2.9879235171990786,-0.4098656753480654,10.583128425558016,-0.5301930881248467,-0.9246384223258843,11.093033199317006,-0.04789350402593229,-0.5064870339672183,9.105094400977464,-0.29440610227571185,-3.4484389488002876,8.603074148526616,-6.480438087572793,-3.5664858211617343,8.781934007810037,-4.516998800404394,-3.8704988758899503,9.529563995982016,-3.138469778482545,-3.7982527837547764,10.273713149270861,-0.8228711516513414,-3.3290908069366765,10.907912353845404,-0.30142257016697727,-4.006325288869618,8.979931439907887,-0.31198020237728485,-0.09709615490370638,9.52412820508789,-0.15087752958660872,-0.9257429297474857,9.07331827864084,-0.31591601619312115,-4.293632106178279,9.425666293226186,-0.32505549657965815,-3.566993023298835,8.9029905236589,-0.2242134234857538,,,,,,,,,,,,,,,,,,,,,
5.15,0.19119119216819414,9.332972813852734,-6.661882785665625,0.005070142036598724,9.576586700009102,-4.608832294445506,0.10953015082634643,10.057319721490444,-2.98324273117089,-0.41016520537066725,10.582167732220114,-0.5303924441994923,-0.9212692054822469,11.09250707628189,-0.047169379133670475,-0.5068465310294954,9.106136881422913,-0.2941302233756282,-3.419577255109459,8.515014458112091,-6.480604713545631,-3.555443951291352,8.66212382982394,-4.521479696300332,-3.8411748409008624,9.44749429566798,-3.1536083279488594,-3.74944876873235,10.235667495824373,-0.8562009238555817,-3.274897692913612,10.876475586969946,-0.3461674803606982,-3.977889925735667,8.958984174751095,-0.3264169620033286,-0.09812909860620422,9.524878937492986,-0.1494733109442894,-0.9250371344751755,9.07467020732156,-0.31484423887332724,-4.259223232435659,9.413973788604721,-0.3498287885674358,-3.546396099931087,8.874780685422252,-0.22796187844957672,,,,,,,,,,,,,,,,,,,,,
5.16,0.1979866937252872,9.312046911000152,-6.654889987970364,0.012115437713665411,9.563399444444485,-4.604912006447194,0.11314827666100236,10.049413837878092,-2.9813552190060477,-0.4099200347828855,10.583052741965957,-0.5292970920511237,-0.9242345221884278,11.094854488338797,-0.047336505785513516,-0.5075529748003262,9.106783243713153,-0.29325492203410874,-3.3950695041924064,8.430055353565763,-6.484822853099786,-3.546776959297574,8.545449027744326,-4.526260274806759,-3.813831091512043,9.359456577909214,-3.172918325075841,-3.696026833891267,10.191641617902178,-0.8949835005033719,-3.2084459732075175,10.836053224592206,-0.3944351489595661,-3.941097934370532,8.92779643130757,-0.3538255993911861,-0.09820859689544292,9.525670563451854,-0.1497637810610879,-0.9248472388495372,9.075329997345875,-0.31278584734829096,-4.216805325668929,9.39218240725586,-0.37942050085766965,-3.51753104930674,8.833592331850696,-0.2461366407691692,,,,,,,,,,,,,,,,,,,,,
