time,l_thi_x,l_thi_y,l_thi_z,l_kne_x,l_kne_y,l_kne_z,l_tib_x,l_tib_y,l_tib_z,l_ank_x,l_ank_y,l_ank_z,l_hee_x,l_hee_y,l_hee_z,l_toe_x,l_toe_y,l_toe_z,r_thi_x,r_thi_y,r_thi_z,r_kne_x,r_kne_y,r_kne_z,r_tib_x,r_tib_y,r_tib_z,r_ank_x,r_ank_y,r_ank_z,r_hee_x,r_hee_y,r_hee_z,r_toe_x,r_toe_y,r_toe_z,l_mt5_x,l_mt5_y,l_mt5_z,l_mt1_x,l_mt1_y,l_mt1_z,r_mt5_x,r_mt5_y,r_mt5_z,r_mt1_x,r_mt1_y,r_mt1_z
9.68,0.25885351562500003,1.6624005126953125,0.671830810546875,0.227833984375,1.589498779296875,0.48604144287109374,0.23223452758789062,1.590997314453125,0.3195173034667969,0.17267434692382813,1.5888941650390624,0.07262456512451172,0.12476239013671875,1.638358154296875,0.030424385070800784,0.14619134521484375,1.437242919921875,0.04723918533325196,-0.07368523406982422,1.8265531005859375,0.6360263671875,-0.05294597625732422,1.9119584960937501,0.4571487731933594,-0.05019025039672852,2.0335814208984377,0.35327355957031253,0.010438888549804688,2.189074462890625,0.17062774658203125,0.0705993423461914,2.252639892578125,0.18676229858398438,0.03831996154785156,2.1286025390625,0.04337226104736328,0.19398332214355468,1.4737081298828125,0.032207992553710936,0.10584183502197266,1.440636474609375,0.048826995849609374,0.0010774177312850952,2.1709606933593752,0.048705718994140626,0.0810510025024414,2.120343994140625,0.0470311279296875
9.69,0.2568357849121094,1.65237353515625,0.6734459838867187,0.22673669433593752,1.5829727783203125,0.48369842529296875,0.23003627014160158,1.5853240966796875,0.3183858642578125,0.1724903259277344,1.5879539794921875,0.07302564239501953,0.12472801208496094,1.6382261962890625,0.030638753890991213,0.14723614501953125,1.436299072265625,0.04642623901367188,-0.07544813537597657,1.80672802734375,0.635322265625,-0.056384521484375,1.8886109619140625,0.45517266845703125,-0.052988304138183596,2.0116387939453126,0.35372940063476566,0.00861648464202881,2.171337158203125,0.17628851318359376,0.06920451354980468,2.23435595703125,0.19900624084472657,0.04127674865722656,2.124525146484375,0.043383121490478516,0.1937773895263672,1.4765113525390625,0.032020618438720706,0.10587712860107422,1.4398861083984376,0.04727353668212891,0.004466500759124756,2.1619318847656253,0.05428323364257812,0.08307004547119141,2.11658544921875,0.04872150039672852
9.7,0.25538377380371097,1.6439185791015625,0.6761866455078125,0.22792025756835937,1.5778741455078125,0.4839691772460938,0.23074700927734376,1.5791688232421874,0.3192978210449219,0.17237884521484376,1.58713671875,0.07313145446777344,0.12469317626953125,1.63809912109375,0.030900188446044922,0.14695364379882814,1.4354019775390625,0.045496978759765626,-0.07640185546875,1.7866131591796874,0.6343857421875,-0.05981004714965821,1.8646197509765625,0.4530030517578125,-0.056044307708740235,1.9886507568359375,0.35389755249023436,0.007551835060119629,2.15369775390625,0.1826063995361328,0.0665169448852539,2.2164907226562502,0.2100087890625,0.04094268035888672,2.115641357421875,0.04764406585693359,0.1934935302734375,1.4761297607421875,0.032118091583251955,0.10445751953125,1.439484130859375,0.04587959289550781,0.005377220630645752,2.151965087890625,0.06264719009399414,0.08279158782958984,2.107646728515625,0.05433708572387695
9.71,0.25756842041015626,1.631528564453125,0.6763030395507813,0.22843344116210937,1.5737501220703125,0.48393289184570315,0.23150540161132813,1.574938232421875,0.32022958374023436,0.1725662078857422,1.58637646484375,0.07321498107910157,0.12493421173095703,1.6379564208984376,0.03113413429260254,0.145826171875,1.434852294921875,0.045018741607666016,-0.07738957977294922,1.766087890625,0.6336615600585938,-0.0634149169921875,1.8392750244140625,0.45067343139648436,-0.05907169342041016,1.9653598632812501,0.35414453125,0.006442873477935791,2.135686279296875,0.19064936828613283,0.06363916778564453,2.198061279296875,0.2200755310058594,0.03887975311279297,2.100595703125,0.05412265777587891,0.19330198669433593,1.4757159423828126,0.032197948455810546,0.10310873413085937,1.439331787109375,0.04494620513916016,0.005282506942749023,2.13151806640625,0.06894365692138672,0.08002947998046875,2.090159423828125,0.060532642364501954
9.72,,,,0.22796739196777344,1.5692945556640625,0.48318032836914065,0.23109814453125,1.5711697998046876,0.3196653747558594,0.17266134643554687,1.5858945312500001,0.07317910766601562,0.12505451202392578,1.6379638671875,0.031313396453857424,0.14642929077148437,1.4344947509765624,0.04457268524169922,-0.07875408935546875,1.7450317382812501,0.6335139770507813,-0.06676569366455078,1.8133835449218751,0.44886227416992186,-0.06259798049926758,1.9411690673828126,0.3548742370605469,0.006038262367248535,2.11607421875,0.1984759521484375,0.06265008163452149,2.178669189453125,0.22808551025390625,0.03562744522094727,2.079954833984375,0.06276755905151367,0.19347926330566406,1.475702392578125,0.03204134750366211,0.10313455200195312,1.4391917724609375,0.04457281875610351,0.0042947764396667485,2.116653076171875,0.07895977783203126,0.07727350616455078,2.06947802734375,0.06780831909179688
9.73,0.2565516052246094,1.6191761474609376,0.673479248046875,0.22617123413085938,1.564702392578125,0.4805650634765625,0.23141680908203124,1.5676585693359375,0.31966650390625,0.17282139587402345,1.5856170654296875,0.07310768127441407,0.12528553771972656,1.637978515625,0.03144589233398438,0.1465845947265625,1.4342635498046876,0.04411044311523438,-0.07987004852294922,1.7235223388671876,0.6342776489257813,-0.07012889099121093,1.7873148193359376,0.447644775390625,-0.06495437622070313,1.9170505371093751,0.3564082336425781,0.006293150424957276,2.095319091796875,0.20556532287597656,0.06370996856689454,2.157239501953125,0.23400038146972657,0.03412003707885742,2.0559599609375,0.06796450805664063,0.19441162109375001,1.4728197021484375,0.03201388168334961,0.1029356918334961,1.439197265625,0.04416452789306641,6.712757050991059e-05,2.092254150390625,0.08637998962402343,0.07457236480712891,2.045714111328125,0.0743614501953125
9.74,0.25867620849609374,1.6087408447265625,0.6740850830078126,0.22820785522460937,1.55827294921875,0.48173248291015625,0.23073306274414063,1.56475634765625,0.3184693298339844,0.1729417724609375,1.5853465576171875,0.07325374603271484,0.125265625,1.63796875,0.031663223266601564,0.1465712890625,1.4340341796875,0.04377599334716797,-0.0815776824951172,1.7017430419921875,0.6353890991210938,-0.07318843078613281,1.7614486083984375,0.4474658508300781,-0.06606256103515624,1.892365478515625,0.35827984619140624,0.006134765625,2.071646240234375,0.21146714782714846,0.06446031188964844,2.134497802734375,0.23863442993164063,0.0324869384765625,2.0303662109375002,0.07499552154541016,0.19458090209960938,1.4728006591796876,0.031923397064208985,0.10274911499023438,1.4391584472656251,0.043981800079345705,-0.00042725870013237,2.06885009765625,0.09316163635253906,0.07223130798339844,2.0204659423828124,0.07977087402343751
9.75,0.2587723388671875,1.6020399169921875,0.6745206298828125,0.22728773498535157,1.5527930908203125,0.48049426269531254,0.23016346740722657,1.562620849609375,0.3174428405761719,0.17285150146484377,1.58509326171875,0.07324170684814453,0.12530451965332032,1.6379560546875,0.03180096244812012,0.14670156860351563,1.4339454345703124,0.04357815170288086,-0.08267747497558595,1.6801414794921876,0.6372276000976562,-0.07674410247802735,1.7355716552734375,0.44868408203125,-0.06803663635253906,1.8665889892578125,0.36051254272460936,0.006249291896820068,2.0465738525390624,0.21560877990722657,0.06513109588623046,2.110453369140625,0.24137742614746094,0.029905799865722657,2.0041348876953125,0.07977811431884765,0.19495747375488282,1.4728023681640625,0.03180329322814941,0.10288055419921875,1.439016845703125,0.04402437973022461,-0.0018233858346939087,2.042799560546875,0.09875426483154297,0.06939968872070312,1.9934576416015626,0.08391953277587891
9.76,0.25908477783203127,1.59681298828125,0.675322265625,0.22903988647460938,1.5467882080078126,0.48190969848632814,0.23071498107910157,1.560818603515625,0.31758358764648437,0.17308961486816407,1.5848892822265626,0.07335882568359375,0.12532276153564453,1.6380284423828126,0.03198464584350586,0.14692332458496093,1.4339217529296875,0.04345950317382813,-0.08459866333007812,1.6585787353515626,0.640003173828125,-0.07923896789550781,1.7101817626953126,0.45054260253906253,-0.06946186828613281,1.840784423828125,0.36233154296875003,0.006003470420837403,2.020447021484375,0.21884840393066407,0.06565917205810547,2.084988037109375,0.24335545349121093,0.02654483222961426,1.9757357177734376,0.08415615844726562,0.19503921508789063,1.4727650146484375,0.03167168807983398,0.10295623779296875,1.4391060791015626,0.044083656311035155,-0.004008915901184082,2.0151291503906252,0.1029979019165039,0.06647669219970703,1.9649700927734375,0.08749961853027344
9.77,0.2595364074707031,1.586919921875,0.6767694091796875,0.2299626007080078,1.541842041015625,0.48226739501953125,0.23157887268066407,1.558821533203125,0.3178988342285156,0.1732651824951172,1.584919189453125,0.07325326538085937,0.12545751190185547,1.638123779296875,0.03210845184326172,0.1470396728515625,1.4340294189453124,0.0433593978881836,-0.08586573791503907,1.6374959716796875,0.6426431274414063,-0.08179569244384766,1.6846728515625,0.4527066345214844,-0.07071014404296876,1.8147353515625,0.36354766845703124,0.005803936958312988,1.993532470703125,0.22066793823242187,0.06652104949951172,2.0582763671875,0.24341848754882814,0.022266340255737305,1.945081298828125,0.08869430541992188,0.1953091278076172,1.4727413330078125,0.03152742385864258,0.10317884826660156,1.43923046875,0.04429208374023438,-0.007960232257843017,1.98537890625,0.10650344848632813,0.06386698150634766,1.9350360107421876,0.08983238220214844
