time,l_thi_x,l_thi_y,l_thi_z,l_kne_x,l_kne_y,l_kne_z,l_tib_x,l_tib_y,l_tib_z,l_ank_x,l_ank_y,l_ank_z,l_hee_x,l_hee_y,l_hee_z,l_toe_x,l_toe_y,l_toe_z,r_thi_x,r_thi_y,r_thi_z,r_kne_x,r_kne_y,r_kne_z,r_tib_x,r_tib_y,r_tib_z,r_ank_x,r_ank_y,r_ank_z,r_hee_x,r_hee_y,r_hee_z,r_toe_x,r_toe_y,r_toe_z,l_mt5_x,l_mt5_y,l_mt5_z,l_mt1_x,l_mt1_y,l_mt1_z,r_mt5_x,r_mt5_y,r_mt5_z,r_mt1_x,r_mt1_y,r_mt1_z
0.1,0.023358388900756838,-0.9841444091796875,0.6777877807617188,0.03520468521118164,-1.0175177612304687,0.475644287109375,0.015463494300842285,-1.0476483154296876,0.31334542846679686,0.04582220458984375,-1.0564302978515625,0.059281005859375,0.09632814025878907,-1.102499755859375,0.010743374824523927,0.0434259033203125,-0.9026467895507813,0.02271416664123535,0.386994873046875,-0.9547492065429688,0.6593862915039063,0.37752819824218753,-1.0006219482421874,0.46709234619140627,0.4066871948242188,-1.0442823486328126,0.31979254150390624,0.4035239868164063,-1.0493135986328126,0.07010557556152344,0.348067626953125,-1.0991583251953125,0.01658017349243164,0.411667724609375,-0.900697265625,0.02698576545715332,0.0009348207712173462,-0.9517708129882813,0.011918617248535157,0.08794329833984375,-0.9009497680664063,0.023195747375488282,0.4517987060546875,-0.94557861328125,0.014759005546569825,0.36641156005859377,-0.8970087280273438,0.028427778244018556
0.11,0.023333112716674806,-0.9841382446289063,0.6778193359375,0.03520515441894531,-1.0175553588867188,0.47567779541015626,0.015417275428771972,-1.04766064453125,0.3133678894042969,0.045777812957763675,-1.0564620361328125,0.05930318069458008,0.09640990447998048,-1.102500732421875,0.010830492019653321,0.04349031066894531,-0.9026623535156251,0.022655961990356445,0.38704421997070315,-0.9548330688476563,0.6593936767578125,0.37752880859375,-1.0006709594726562,0.46704241943359376,0.4066619873046875,-1.044297607421875,0.31984417724609376,0.40345999145507816,-1.0492352294921876,0.07000732421875,0.3477129211425781,-1.09944384765625,0.016573667526245117,0.4116664733886719,-0.9007036743164063,0.02704780387878418,0.0009097515344619751,-0.9517634277343751,0.011913960456848146,0.08781129455566407,-0.900931884765625,0.023264461517333985,0.45183596801757814,-0.9456125488281251,0.014710947990417481,0.36645208740234375,-0.8970462036132812,0.028458887100219727
0.12,0.023286087036132812,-0.9841514892578125,0.6778292236328125,0.03522687149047852,-1.0174583740234375,0.47564227294921874,0.015425848960876466,-1.04765771484375,0.31336175537109373,0.04577572250366211,-1.0564610595703126,0.05930665588378906,0.09640925598144531,-1.102502685546875,0.010827985763549805,0.04341366958618164,-0.9026535034179688,0.022744075775146484,0.3870575866699219,-0.9548399658203125,0.6593834838867187,0.3775174255371094,-1.000619873046875,0.4670799865722656,0.40685482788085936,-1.0443884277343751,0.31980206298828123,0.4034349365234375,-1.0492623291015626,0.07002194213867188,0.3479744873046875,-1.09927783203125,0.016545690536499024,0.41166705322265623,-0.900682861328125,0.026996175765991212,0.0008998173475265503,-0.9518041381835938,0.011937639236450196,0.087735595703125,-0.9009449462890625,0.023244213104248047,0.4518157653808594,-0.9455735473632813,0.0147791805267334,0.3664537048339844,-0.8970332641601563,0.028437284469604494
0.13,0.02337452507019043,-0.9841788330078125,0.6777780151367188,0.035152854919433596,-1.01753271484375,0.47570803833007813,0.015374760627746582,-1.0477225341796874,0.3133892211914063,0.04583744812011719,-1.0564199218750001,0.05928228378295899,0.09640718841552734,-1.10249951171875,0.010829678535461426,0.043410896301269535,-0.9026519165039063,0.022746414184570313,0.3870437316894531,-0.9548358764648438,0.6593803100585938,0.3774293212890625,-1.0006714477539063,0.46706964111328125,0.40684555053710936,-1.044384521484375,0.3198048400878906,0.4034685974121094,-1.0492510986328125,0.07009703063964844,0.3480207824707031,-1.0992745361328125,0.016466970443725585,0.41165948486328124,-0.9006683959960937,0.02699947166442871,0.0008947715163230896,-0.95181005859375,0.011946749687194825,0.0878353500366211,-0.900904052734375,0.02325675582885742,0.4518478088378906,-0.9455608520507812,0.01482050609588623,0.36625836181640625,-0.897005615234375,0.02850094032287598
0.14,0.023293682098388672,-0.9841439208984375,0.6778048095703125,0.03523233032226562,-1.0175272827148438,0.47565679931640625,0.015380905151367188,-1.0477205810546875,0.31339105224609376,0.04583623123168946,-1.05642041015625,0.059283809661865236,0.09640398406982421,-1.1025032958984375,0.010823219299316407,0.04342599105834961,-0.902650634765625,0.022705570220947265,0.3870489501953125,-0.9548546142578125,0.6593477172851563,0.37752496337890623,-1.0006250610351564,0.4670851745605469,0.40683441162109374,-1.0443765869140624,0.3197965087890625,0.40343887329101563,-1.049271728515625,0.07003623199462891,0.34813870239257816,-1.09915625,0.016528778076171875,0.4116545715332031,-0.9006865844726563,0.027011905670166016,0.0008987767100334167,-0.951775146484375,0.011931506156921387,0.08793229675292968,-0.9009530639648438,0.023238235473632813,0.451825927734375,-0.9455533447265625,0.01484587287902832,0.3662626953125,-0.8970050659179688,0.028502622604370118
0.15,0.023288204193115235,-0.9841373291015625,0.6778404541015625,0.03520963287353516,-1.0175213012695312,0.47565899658203126,0.015428483963012695,-1.047655029296875,0.31336392211914066,0.04577388381958008,-1.0564947509765625,0.059367534637451175,0.09640389251708985,-1.1025009765625,0.01082555389404297,0.04339221954345703,-0.90264697265625,0.022736278533935547,0.3870277404785156,-0.9548455810546875,0.6593538208007813,0.37749221801757815,-1.0006331176757812,0.46700634765625,0.40671505737304686,-1.044379150390625,0.3198591003417969,0.4034465942382813,-1.0492314453125,0.07010482025146485,0.3479863891601563,-1.0993114013671874,0.016518115997314453,0.4116661987304688,-0.9006579589843751,0.027027137756347658,0.0008906270265579224,-0.9517880859375,0.011867192268371582,0.08786131286621093,-0.9009309692382813,0.023262910842895508,0.45185839843750003,-0.9455698852539063,0.014820054054260253,0.3664520568847656,-0.8970333251953125,0.028443346023559572
0.16,0.023376007080078125,-0.9841505737304688,0.6777731323242188,0.03520116806030273,-1.017466796875,0.4756943359375,0.015391432762145996,-1.0477181396484376,0.31338522338867186,0.04575688171386719,-1.0564400634765625,0.059254898071289065,0.0964048843383789,-1.102501708984375,0.010825578689575196,0.04341681671142578,-0.9026536254882813,0.02272951316833496,0.38702438354492186,-0.95484912109375,0.65943359375,0.377527099609375,-1.0006721801757812,0.46704348754882813,0.40671041870117186,-1.0443758544921875,0.31986428833007813,0.4034677734375,-1.0492423095703125,0.07009786224365235,0.34808837890625,-1.0992686767578126,0.01656285858154297,0.41164727783203126,-0.900675537109375,0.027009571075439453,0.0009399029612541199,-0.951789306640625,0.011904429435729981,0.087798828125,-0.900938720703125,0.023252883911132814,0.45184213256835937,-0.9456063842773438,0.014705368041992187,0.36627215576171873,-0.8969989013671875,0.028506113052368165
0.17,0.02336819076538086,-0.9841476440429687,0.67778173828125,0.03519517135620117,-1.017551025390625,0.47562872314453125,0.015441946983337403,-1.0476517333984374,0.3134031372070313,0.045782772064208985,-1.0564564208984375,0.059303722381591796,0.09640564727783203,-1.1025003662109376,0.010827549934387207,0.043468334197998046,-0.9026353759765625,0.022697227478027344,0.38705575561523436,-0.9548395385742188,0.6593792724609375,0.3775291748046875,-1.0006646118164062,0.4670135498046875,0.40665826416015627,-1.04429541015625,0.31984237670898436,0.40351019287109374,-1.0493128662109374,0.07012777709960938,0.34786529541015626,-1.09938037109375,0.016498527526855468,0.4116805419921875,-0.9006853637695312,0.027046333312988283,0.0009832714200019837,-0.9517194213867187,0.011857813835144042,0.08794493865966797,-0.9009552001953125,0.02320484924316406,0.45185882568359376,-0.94557373046875,0.01481605625152588,0.3662221374511719,-0.8969736938476562,0.02850334930419922
0.18,0.02332394027709961,-0.9841765747070312,0.6778602905273438,0.03517697143554688,-1.017524658203125,0.475635498046875,0.01538631820678711,-1.0477192382812501,0.313388671875,0.045849468231201174,-1.056458740234375,0.059333137512207035,0.09640279388427735,-1.102504150390625,0.010821310997009278,0.04345602416992188,-0.902674560546875,0.022637962341308594,0.3870386657714844,-0.9548334350585937,0.6593841552734375,0.37752392578125,-1.000629150390625,0.46708102416992187,0.40685610961914065,-1.04437060546875,0.31982571411132815,0.40342730712890623,-1.04922900390625,0.07002381896972656,0.34771649169921875,-1.099444091796875,0.016433889389038087,0.41167498779296874,-0.9006914672851563,0.02698104476928711,0.0009174091815948486,-0.9517857666015626,0.011851576805114747,0.0877874984741211,-0.9009126586914062,0.02324925994873047,0.45187353515625,-0.9455739135742187,0.014820429801940918,0.3662679443359375,-0.89700439453125,0.028531375885009765
0.19,0.02327588081359863,-0.984161865234375,0.6777990112304688,0.03521185684204101,-1.017549560546875,0.4756817932128906,0.015454815864562989,-1.0477353515625,0.31338232421875,0.045840488433837895,-1.0564173583984375,0.0592808837890625,0.09588536834716797,-1.1029764404296876,0.01061454200744629,0.04339773178100586,-0.9026533203125,0.022768394470214844,0.38703564453125,-0.954848876953125,0.6593513793945313,0.3775252685546875,-1.00066357421875,0.4670582275390625,0.4067541198730469,-1.044224609375,0.3198749694824219,0.40346939086914063,-1.049236572265625,0.0700858154296875,0.3480249938964844,-1.0991875,0.01648088264465332,0.41170013427734375,-0.9006795043945313,0.027016971588134767,0.0009040905237197877,-0.9517906494140626,0.01185062026977539,0.08788931274414062,-0.9009476318359375,0.023225908279418946,0.4518359375,-0.9455536499023438,0.014844374656677246,0.3662674560546875,-0.8970047607421875,0.028504171371459962
0.2,0.023383277893066406,-0.9841791381835938,0.6778050537109375,0.035223453521728516,-1.0175504760742187,0.47566287231445314,0.015383365631103516,-1.0477191162109376,0.31339004516601565,0.0458172607421875,-1.056502197265625,0.059392112731933594,0.09640666961669922,-1.1024990234375,0.010829737663269043,0.04342155838012696,-0.9026512451171875,0.022721458435058593,0.38712100219726564,-0.9548453979492187,0.6593820190429688,0.37727728271484373,-1.00046337890625,0.4670343017578125,0.4067790222167969,-1.0442093505859376,0.3198244934082031,0.403429931640625,-1.0491910400390625,0.06999313354492187,0.34795193481445313,-1.0992354736328125,0.0164053955078125,0.4116770935058594,-0.900699462890625,0.026988697052001954,0.0009241312146186829,-0.9517801513671875,0.011898656845092774,0.08786469268798829,-0.9009840087890625,0.02322282028198242,0.45178521728515625,-0.9455687866210938,0.014785898208618165,0.3664827880859375,-0.8970166015625001,0.028442092895507812
0.21,0.02333985137939453,-0.9841826171875,0.6778296508789062,0.03522242736816406,-1.0175169067382812,0.475705322265625,0.015486659049987793,-1.0477509765625,0.3133583679199219,0.04591637802124023,-1.056405517578125,0.05926163101196289,0.09640863800048828,-1.102500732421875,0.010829480171203613,0.043449066162109376,-0.9026487426757813,0.022675670623779298,0.38709536743164064,-0.9548353271484376,0.6593892822265626,0.37745874023437503,-1.000616455078125,0.46700860595703125,0.4067547607421875,-1.04422509765625,0.31987551879882814,0.40351397705078124,-1.04932421875,0.07012922668457032,0.34809524536132813,-1.09909814453125,0.016682126998901366,0.4116786804199219,-0.90069384765625,0.02700749397277832,0.0009202624559402466,-0.9517801513671875,0.011912691116333009,0.0878156967163086,-0.9009255981445312,0.023265512466430664,0.4518450317382813,-0.9455532836914062,0.014831229209899903,0.36626736450195313,-0.8970027465820313,0.028504634857177736
0.22,0.02334349250793457,-0.984188720703125,0.6778689575195312,0.03526051712036133,-1.01753857421875,0.4756506042480469,0.015466936111450195,-1.047703125,0.31335528564453125,0.045938674926757815,-1.0564188232421876,0.059351139068603516,0.0963545150756836,-1.1024534912109376,0.010803191184997559,0.04346490478515625,-0.9026372680664063,0.022710371017456054,0.3871124572753906,-0.95484130859375,0.6593876953125,0.3774571533203125,-1.0006160888671876,0.4670063171386719,0.40675259399414065,-1.0442235107421876,0.31987872314453125,0.40353057861328123,-1.0492850341796875,0.0701033935546875,0.3477151794433594,-1.0994332275390626,0.016443264007568358,0.41166748046875,-0.9006766357421875,0.02700750541687012,0.0009118072390556335,-0.9517938842773438,0.011859109878540039,0.08779615783691407,-0.9009066772460937,0.023260257720947267,0.4518578491210938,-0.9456022338867188,0.014720969200134278,0.3662691650390625,-0.8970053100585937,0.028531970977783205
0.23,0.023553821563720705,-0.984206787109375,0.6776914672851563,0.03527198028564453,-1.0175484619140625,0.4756334838867188,0.015459794044494629,-1.0477327880859375,0.31338412475585936,0.04577882766723633,-1.056458984375,0.05930550765991211,0.09640762329101563,-1.1025,0.010829504966735841,0.043445610046386716,-0.902649169921875,0.022643600463867188,0.3871141357421875,-0.9548410034179687,0.6593875732421876,0.37745553588867187,-1.000580322265625,0.46706561279296877,0.4067810974121094,-1.0442109375,0.31982147216796875,0.40346585083007813,-1.0492041015625,0.07008175659179687,0.3480711669921875,-1.099177734375,0.016619314193725587,0.41170535278320314,-0.9007129516601563,0.026972171783447265,0.0009358367323875428,-0.9517891235351563,0.011898886680603028,0.08782481384277344,-0.9009418945312501,0.023229040145874024,0.45181027221679687,-0.9455773315429687,0.014775387763977051,0.3664537048339844,-0.8969851684570312,0.028431848526000978
0.24,0.023350606918334963,-0.9842255859375,0.67788916015625,0.03531307601928711,-1.017544189453125,0.47562078857421874,0.01548106575012207,-1.047751220703125,0.31336175537109373,0.04589400482177734,-1.056448486328125,0.059359619140625,0.09631948852539063,-1.10247900390625,0.010846567153930665,0.043448936462402346,-0.9026356811523437,0.02271000671386719,0.3870917053222656,-0.9548330688476563,0.6593922119140625,0.3774598083496094,-1.000614990234375,0.4670005493164063,0.40677713012695316,-1.0442080078125,0.3198257446289063,0.4034566650390625,-1.0491925048828126,0.07004246520996094,0.34795480346679686,-1.099242919921875,0.016473993301391602,0.41164212036132813,-0.9007113647460938,0.027004842758178712,0.0009255080223083496,-0.9517799072265625,0.011901755332946778,0.08793645477294922,-0.900951416015625,0.023243677139282225,0.45187533569335936,-0.9455968627929687,0.014756824493408203,0.36639089965820315,-0.897013671875,0.028455574035644533
0.25,0.023352949142456055,-0.9842302856445313,0.6778849487304688,0.03537378692626953,-1.017591064453125,0.47561987304687503,0.015481222152709962,-1.0477279052734376,0.3134226989746094,0.04585967254638672,-1.056442138671875,0.05932896423339844,0.09640162658691406,-1.1025052490234375,0.010819269180297852,0.04339671325683594,-0.9026491088867188,0.02273843765258789,0.38713137817382814,-0.9548496093750001,0.6593778076171876,0.3774636535644531,-1.000580322265625,0.4670545654296875,0.40696063232421875,-1.044291748046875,0.3197716064453125,0.40344943237304687,-1.049215576171875,0.06995915222167969,0.34807107543945315,-1.0991871337890626,0.016628786087036135,0.41164202880859374,-0.9006688232421876,0.0270419921875,0.0009111150503158569,-0.9517845458984375,0.011915154457092285,0.08776158905029297,-0.900963623046875,0.02325412368774414,0.45177426147460936,-0.945566650390625,0.014763959884643555,0.36643499755859377,-0.8970401000976562,0.028432010650634765
0.26,0.02339492416381836,-0.9842415771484375,0.6778602294921875,0.035370159149169925,-1.0175850219726563,0.4755941162109375,0.015484306335449219,-1.04772705078125,0.31342282104492186,0.04588477325439453,-1.05649267578125,0.059424690246582035,0.09640705108642578,-1.1025015869140624,0.010827359199523927,0.04346258926391602,-0.9026394653320313,0.022709718704223635,0.3871192626953125,-0.9548438110351563,0.6593839721679687,0.3772706909179688,-1.0004527587890626,0.4670367431640625,0.40677896118164064,-1.04420947265625,0.31982275390625,0.40347125244140625,-1.0492333984375,0.07003192138671875,0.3479624328613281,-1.0992413330078126,0.01645026397705078,0.41164111328125,-0.9006828002929688,0.02699968719482422,0.0008718632459640503,-0.95177392578125,0.011877765655517578,0.08789157104492187,-0.9009339599609375,0.023222286224365236,0.45178372192382815,-0.945560546875,0.014795340538024903,0.36644476318359376,-0.8970379028320312,0.028456104278564452
0.27,0.023488819122314455,-0.9842760009765625,0.6778120727539063,0.0353311882019043,-1.0175546264648438,0.4756263427734375,0.015515520095825196,-1.0477420654296876,0.3133949584960938,0.04585685729980469,-1.0564450683593751,0.05932942962646485,0.09637953186035156,-1.1025389404296875,0.01077359962463379,0.04347625350952149,-0.902639892578125,0.022706792831420897,0.38704397583007816,-0.9547527465820312,0.6593760986328125,0.37745864868164064,-1.0006173706054688,0.4670040893554688,0.4069685363769531,-1.044300537109375,0.31978692626953126,0.403457763671875,-1.0492056884765626,0.07007248687744141,0.3480716247558594,-1.0990870361328124,0.016466108322143555,0.4116844177246094,-0.9006980590820313,0.026992488861083984,0.0008408828973770142,-0.9518070678710938,0.011912991523742675,0.08789862060546876,-0.9009761352539063,0.023203237533569336,0.4518506164550781,-0.945609619140625,0.01471358585357666,0.3662689208984375,-0.8970044555664063,0.028531599044799804
0.28,0.023490079879760744,-0.9842593994140625,0.67783251953125,0.03529705047607422,-1.0175802612304687,0.4756884460449219,0.015438740730285646,-1.047731689453125,0.3134350891113281,0.04582656097412109,-1.0563856201171875,0.05923344421386719,0.09640540313720704,-1.1025001220703126,0.010827667236328125,0.04344573593139649,-0.9026552124023438,0.022723215103149414,0.38709713745117186,-0.9548345947265625,0.6593920288085937,0.37746109008789064,-1.000584716796875,0.4670583190917969,0.40678149414062503,-1.04421142578125,0.3198203125,0.4034980163574219,-1.0495175781250001,0.07036395263671875,0.34809112548828125,-1.0991724853515625,0.016423768997192383,0.41168209838867187,-0.9006907958984375,0.02699427604675293,0.0009252791404724121,-0.9517811889648438,0.011908385276794433,0.08785069274902343,-0.9009332885742187,0.023249374389648438,0.45184027099609375,-0.9455640258789063,0.014813968658447266,0.36627590942382815,-0.8970012817382813,0.028508012771606445
