time,Trigger
0.0,7.62939453125e-05
0.0005,0.0002288818359375
0.001,0.0002288818359375
0.0015,0.000457763671875
0.002,0.000457763671875
0.0025,3.814697265625e-05
0.003,3.814697265625e-05
0.0035,0.000152587890625
0.004,0.000152587890625
0.0045,0.0006103515625
0.005,0.0006103515625
0.0055,0.0
0.006,0.0
0.0065,7.62939453125e-05
0.007,7.62939453125e-05
0.0075,0.00011444091796875
0.008,0.00011444091796875
0.0085,0.000152587890625
0.009,0.000152587890625
0.0095,0.000457763671875
0.01,0.000457763671875
0.0105,0.00091552734375
0.011,0.00091552734375
0.0115,0.00091552734375
0.012,0.00091552734375
0.0125,7.62939453125e-05
0.013,7.62939453125e-05
0.0135,0.000152587890625
0.014,0.000152587890625
0.0145,0.0002288818359375
0.015,0.0002288818359375
0.0155,0.000152587890625
0.016,0.000152587890625
0.0165,0.00011444091796875
0.017,0.00011444091796875
0.0175,0.000152587890625
0.018,0.000152587890625
0.0185,0.0003814697265625
0.019,0.0003814697265625
0.0195,0.0002288818359375
0.02,0.0002288818359375
0.0205,7.62939453125e-05
0.021,7.62939453125e-05
0.0215,0.0002288818359375
0.022,0.0002288818359375
0.0225,0.00030517578125
0.023,0.00030517578125
0.0235,0.000762939453125
0.024,0.000762939453125
0.0245,0.00019073486328125
0.025,0.00019073486328125
0.0255,0.00019073486328125
0.026,0.00019073486328125
0.0265,0.00049591064453125
0.027,0.00049591064453125
0.0275,0.000152587890625
0.028,0.000152587890625
0.0285,3.814697265625e-05
0.029,3.814697265625e-05
0.0295,0.0
0.03,0.0
0.0305,0.000152587890625
0.031,0.000152587890625
0.0315,0.00049591064453125
0.032,0.00049591064453125
0.0325,0.0002288818359375
0.033,0.0002288818359375
0.0335,0.00095367431640625
0.034,0.00095367431640625
0.0345,0.00041961669921875
0.035,0.00041961669921875
0.0355,7.62939453125e-05
0.036,7.62939453125e-05
0.0365,0.0006103515625
0.037,0.0006103515625
0.0375,0.000457763671875
0.038,0.000457763671875
0.0385,0.00072479248046875
0.039,0.00072479248046875
0.0395,0.00041961669921875
0.04,0.00041961669921875
0.0405,0.00011444091796875
0.041,0.00011444091796875
0.0415,0.00041961669921875
0.042,0.00041961669921875
0.0425,0.00034332275390625
0.043,0.00034332275390625
0.0435,7.62939453125e-05
0.044,7.62939453125e-05
0.0445,0.00034332275390625
0.045,0.00034332275390625
0.0455,0.0005340576171875
0.046,0.0005340576171875
0.0465,0.00026702880859375
0.047,0.00026702880859375
0.0475,0.00026702880859375
0.048,0.00026702880859375
0.0485,0.00019073486328125
0.049,0.00019073486328125
0.0495,0.0003814697265625
0.05,0.0003814697265625
0.0505,0.00041961669921875
0.051,0.00041961669921875
0.0515,7.62939453125e-05
0.052,7.62939453125e-05
0.0525,0.00011444091796875
0.053,0.00011444091796875
0.0535,0.00011444091796875
0.054,0.00011444091796875
0.0545,0.00026702880859375
0.055,0.00026702880859375
0.0555,0.0003814697265625
0.056,0.0003814697265625
0.0565,0.0003814697265625
0.057,0.0003814697265625
0.0575,0.00041961669921875
0.058,0.00041961669921875
0.0585,0.00049591064453125
0.059,0.00049591064453125
0.0595,0.00080108642578125
0.06,0.00080108642578125
0.0605,7.62939453125e-05
0.061,7.62939453125e-05
0.0615,0.000152587890625
0.062,0.000152587890625
0.0625,0.00019073486328125
0.063,0.00019073486328125
0.0635,0.00041961669921875
0.064,0.00041961669921875
0.0645,0.00011444091796875
0.065,0.00011444091796875
0.0655,0.0
0.066,0.0
0.0665,7.62939453125e-05
0.067,7.62939453125e-05
0.0675,0.00034332275390625
0.068,0.00034332275390625
